code,start_date,end_date
sh.600483,2021-09-22,2021-11-10
sz.002368,2023-05-08,2023-06-19
sh.605287,2021-07-14,2021-08-25
sz.300010,2021-03-15,2021-04-27
sz.300288,2022-04-18,2022-06-02
sz.301279,2024-01-25,2024-03-15
sz.300092,2024-03-21,2024-05-09
sh.603399,2024-03-29,2024-05-17
sh.603023,2024-05-20,2024-07-02
sz.300215,2024-06-07,2024-07-22
sz.002861,2022-04-13,2022-05-30
sz.301378,2024-01-29,2024-03-19
sh.600071,2022-05-26,2022-07-08
sz.002878,2022-03-07,2022-04-20
sz.002666,2024-01-08,2024-02-27
sh.603879,2024-04-08,2024-05-24
sh.688711,2022-03-31,2022-05-19
sz.003039,2022-03-02,2022-04-15
sh.600108,2021-01-06,2021-02-24
sh.688208,2022-08-23,2022-10-12
sh.688677,2024-03-26,2024-05-14
sz.000912,2022-04-13,2022-05-30
sh.600589,2022-04-18,2022-06-02
sh.688519,2022-01-17,2022-03-07
sh.600211,2022-03-31,2022-05-19
sh.600162,2022-04-11,2022-05-26
sh.688191,2022-08-17,2022-09-29
sz.300641,2021-09-13,2021-11-03
sh.600078,2024-01-23,2024-03-13
sz.002493,2021-02-25,2021-04-09
sh.688020,2024-01-30,2024-03-20
sz.300480,2021-07-30,2021-09-10
sz.300998,2021-08-13,2021-09-28
sz.300726,2022-04-08,2022-05-25
sz.000715,2023-04-20,2023-06-06
sh.688508,2021-03-03,2021-04-15
sz.300073,2024-01-22,2024-03-12
sh.688390,2023-10-20,2023-12-01
sz.300564,2024-05-22,2024-07-04
sz.000810,2023-06-12,2023-07-31
sz.300093,2024-01-25,2024-03-15
sh.600844,2024-01-19,2024-03-11
sh.600661,2024-03-20,2024-05-08
sz.000697,2023-08-17,2023-09-28
sh.688233,2023-04-18,2023-06-02
sz.002552,2024-07-15,2024-08-26
sz.300460,2023-04-14,2023-06-07
sh.605151,2024-01-24,2024-03-14
sh.688536,2023-08-10,2023-09-21
sz.300578,2024-04-02,2024-05-21
sz.002970,2023-02-17,2023-03-31
sh.603486,2024-01-23,2024-03-13
sh.603197,2024-01-22,2024-03-12
sz.300580,2022-08-17,2022-09-29
sz.000813,2022-04-14,2022-05-31
sh.600967,2021-01-19,2021-03-09
sh.600207,2022-08-23,2022-10-12
sz.300892,2022-04-14,2022-05-31
sh.603160,2021-01-20,2021-03-10
sz.300523,2021-01-22,2021-03-12
sz.000955,2024-01-24,2024-03-14
sh.603123,2022-02-10,2022-03-24
sz.000949,2021-09-09,2021-11-01
sz.002571,2022-04-12,2022-05-27
sh.600235,2024-01-19,2024-03-11
sz.300229,2023-03-02,2023-04-14
sh.603444,2021-01-06,2021-02-24
sh.603032,2024-01-15,2024-03-05
sh.603595,2023-04-17,2023-06-01
sh.600721,2024-01-24,2024-03-14
sh.688037,2024-01-19,2024-03-11
sz.300225,2024-01-04,2024-02-23
sz.300010,2021-07-16,2021-08-27
sz.300777,2024-04-01,2024-05-20
sz.300990,2024-01-09,2024-02-28
sh.603825,2023-12-25,2024-02-06
sz.301179,2024-01-22,2024-03-12
sz.000589,2022-04-14,2022-05-31
sz.002406,2024-01-15,2024-03-05
sz.000702,2024-03-29,2024-05-17
sh.605305,2022-07-22,2022-09-02
sh.600879,2024-11-11,2024-12-23
sh.600410,2024-01-25,2024-03-15
sz.003006,2021-09-06,2021-10-27
sh.603122,2024-01-26,2024-03-18
sz.300936,2021-04-23,2021-06-09
sh.688216,2023-04-17,2023-06-01
sh.688162,2024-01-16,2024-03-06
sh.603132,2024-07-10,2024-08-21
sz.300271,2024-03-25,2024-05-13
sz.002575,2022-09-07,2022-10-27
sz.003028,2024-01-09,2024-02-28
sh.603359,2024-01-31,2024-03-21
sz.002795,2024-05-23,2024-07-05
sz.300919,2022-04-01,2022-05-20
sz.000620,2021-05-31,2021-07-13
sz.000066,2024-11-13,2024-12-25
sh.600678,2022-04-19,2022-06-06
sz.002837,2023-04-25,2023-06-09
sh.688659,2023-07-11,2023-08-22
sz.002679,2021-06-01,2021-07-14
sz.301277,2024-01-19,2024-03-11
sz.000820,2024-04-10,2024-05-27
sz.002907,2022-04-12,2022-05-27
sz.300791,2024-01-16,2024-03-06
sz.300521,2024-01-25,2024-03-15
sh.600231,2022-04-12,2022-05-27
sh.688766,2022-04-06,2022-05-23
sz.000758,2023-05-10,2023-06-21
sz.002382,2022-04-15,2022-06-01
sz.002552,2024-07-12,2024-08-23
sh.603776,2022-04-13,2022-05-30
sz.002900,2024-01-18,2024-03-08
sh.688339,2022-01-18,2022-03-08
sh.603978,2024-08-14,2024-09-27
sz.300697,2021-09-13,2021-11-03
sz.300964,2024-03-29,2024-05-17
sz.002537,2022-12-02,2023-01-16
sz.300338,2022-01-12,2022-03-02
sh.603006,2022-04-22,2022-06-09
sh.688331,2023-03-15,2023-04-27
sh.600985,2021-10-22,2021-12-03
sz.300395,2021-08-31,2021-10-21
sz.300464,2024-03-28,2024-05-16
sh.600744,2021-06-02,2021-07-15
sz.301110,2022-04-13,2022-05-30
sh.600282,2021-09-22,2021-11-10
sh.605186,2022-10-17,2022-11-28
sz.300682,2024-01-18,2024-03-08
sz.300553,2024-01-23,2024-03-13
sh.603828,2024-01-18,2024-03-08
sh.603982,2021-09-15,2021-11-05
sz.000510,2022-06-23,2022-08-04
sz.301101,2022-03-10,2022-04-25
sz.300153,2024-01-22,2024-03-12
sz.002410,2024-01-22,2024-03-12
sz.002418,2022-09-02,2022-10-24
sh.603062,2024-01-08,2024-02-27
sz.002738,2024-01-26,2024-03-18
sz.300585,2023-07-18,2023-08-29
sz.002647,2021-01-25,2021-03-22
sh.600358,2024-04-02,2024-05-21
sz.300624,2023-12-21,2024-02-02
sz.000525,2022-09-13,2022-11-01
sz.300471,2021-12-23,2022-02-11
sz.002512,2024-06-20,2024-08-01
sh.688686,2021-10-20,2021-12-01
sh.603556,2024-10-09,2024-11-20
sz.000810,2022-08-19,2022-10-10
sh.688663,2022-03-30,2022-05-18
sz.301092,2024-01-18,2024-03-08
sh.600768,2024-01-24,2024-03-14
sz.002495,2024-01-24,2024-03-14
sz.300739,2021-01-22,2021-03-12
sz.300719,2024-08-07,2024-09-20
sz.300490,2021-12-13,2022-01-25
sz.002058,2022-04-15,2022-06-02
sh.603040,2024-01-19,2024-03-11
sz.300882,2024-01-19,2024-03-11
sz.300229,2024-03-22,2024-05-10
sz.000920,2021-09-27,2021-11-15
sh.688670,2023-12-25,2024-02-06
sz.300283,2024-01-24,2024-03-14
sh.688265,2024-05-23,2024-07-05
sz.300002,2023-10-13,2023-11-24
sz.002126,2022-08-17,2022-09-29
sz.301045,2023-06-12,2023-07-26
sz.301257,2022-08-09,2022-09-21
sh.600262,2022-01-17,2022-03-07
sh.688005,2022-03-29,2022-05-17
sz.300368,2022-04-15,2022-06-01
sh.600855,2024-11-08,2024-12-20
sz.002707,2022-11-10,2022-12-22
sz.300093,2024-03-29,2024-05-17
sh.601279,2021-06-04,2021-07-19
sz.301297,2024-04-03,2024-05-22
sh.601969,2022-03-02,2022-04-15
sz.301101,2024-08-29,2024-10-21
sz.002842,2024-01-31,2024-03-21
sz.002390,2022-01-14,2022-03-04
sh.603213,2022-01-13,2022-03-03
sz.300046,2024-06-14,2024-07-26
sz.300661,2021-01-21,2021-03-11
sz.300774,2023-08-28,2023-10-17
sz.002837,2022-03-29,2022-05-17
sz.300513,2021-01-22,2021-03-12
sz.300693,2021-12-22,2022-02-10
sh.688121,2024-06-13,2024-07-25
sh.603199,2022-06-29,2022-08-10
sz.300462,2022-04-07,2022-05-24
sh.603721,2023-12-21,2024-02-02
sz.002769,2024-01-24,2024-03-14
sz.002628,2024-01-22,2024-03-12
sh.600721,2021-11-26,2022-01-10
sh.603321,2024-01-19,2024-03-11
sh.601567,2021-09-24,2021-11-12
sh.605179,2024-01-10,2024-02-29
sz.002928,2021-07-02,2021-08-13
sz.002906,2021-02-10,2021-03-31
sz.002574,2021-01-22,2021-03-12
sh.600619,2024-11-11,2024-12-23
sz.301157,2024-01-19,2024-03-11
sh.600776,2021-01-14,2021-03-04
sh.688720,2024-04-01,2024-05-20
sh.688278,2022-01-14,2022-03-04
sz.300311,2022-04-06,2022-05-23
sz.301298,2024-03-29,2024-05-17
sh.688589,2022-01-17,2022-03-07
sh.603559,2023-04-19,2023-06-06
sz.000791,2022-03-01,2022-04-14
sz.300139,2021-01-27,2021-03-17
sz.300321,2024-01-17,2024-03-07
sz.300301,2022-04-12,2022-05-30
sh.605068,2022-04-20,2022-06-07
sz.002291,2023-06-20,2023-08-03
sh.688013,2022-04-18,2022-06-02
sh.603375,2024-03-21,2024-05-09
sh.603309,2022-04-14,2022-05-31
sz.300351,2021-12-23,2022-02-11
sh.603256,2021-09-16,2021-11-08
sh.600936,2022-04-19,2022-06-06
sz.300618,2021-09-14,2021-11-04
sz.002123,2022-04-13,2022-05-30
sh.605178,2024-05-22,2024-07-04
sh.603327,2021-09-09,2021-11-01
sz.300644,2024-01-30,2024-03-20
sh.600470,2024-01-25,2024-03-15
sz.300302,2021-01-13,2021-03-03
sz.003007,2024-03-29,2024-05-17
sh.601929,2024-05-16,2024-06-28
sz.301353,2024-01-19,2024-03-11
sh.603912,2021-07-14,2021-08-25
sz.300499,2022-04-14,2022-05-31
sz.001914,2022-02-22,2022-04-07
sz.002099,2022-04-08,2022-05-25
sh.600727,2024-01-29,2024-03-19
sz.301082,2024-01-22,2024-03-12
sh.603816,2024-11-11,2024-12-23
sh.688383,2024-03-29,2024-05-17
sh.603912,2024-01-24,2024-03-14
sz.300991,2023-04-20,2023-06-06
sh.600418,2023-08-02,2023-09-13
sz.002997,2024-01-19,2024-03-11
sz.000419,2022-04-12,2022-05-27
sz.001223,2024-01-24,2024-03-14
sh.603758,2021-04-16,2021-06-02
sz.002757,2023-04-11,2023-05-26
sh.603721,2022-09-20,2022-11-08
sh.603988,2021-04-09,2021-05-26
sh.688671,2024-01-16,2024-03-06
sh.603052,2023-04-14,2023-05-31
sh.605086,2021-06-02,2021-07-15
sz.000799,2021-07-16,2021-08-27
sh.688158,2023-06-19,2023-08-02
sh.601890,2021-01-25,2021-03-15
sz.000590,2024-01-24,2024-03-14
sh.605050,2021-12-22,2022-02-10
sh.688152,2024-01-08,2024-02-27
sh.688099,2023-08-24,2023-10-13
sz.300103,2024-04-12,2024-05-29
sz.002931,2024-03-29,2024-05-17
sz.300729,2022-02-28,2022-04-13
sz.300101,2023-05-29,2023-07-12
sh.603306,2022-03-02,2022-04-15
sz.300612,2022-04-11,2022-05-26
sz.301002,2022-09-21,2022-11-09
sh.603990,2021-05-27,2021-07-09
sz.300483,2023-10-16,2023-11-27
sh.688450,2024-04-01,2024-05-20
sz.300377,2023-12-13,2024-01-25
sz.300095,2022-07-15,2022-08-26
sz.300860,2022-03-29,2022-05-17
sz.002693,2022-12-12,2023-01-31
sh.688286,2024-01-09,2024-02-28
sz.000762,2024-01-17,2024-03-07
sz.300898,2022-04-14,2022-05-31
sh.688260,2022-04-13,2022-05-30
sz.300960,2024-07-25,2024-09-05
sh.603059,2023-04-13,2023-05-30
sh.688286,2024-01-08,2024-02-27
sz.002489,2022-02-22,2022-04-07
sh.688037,2021-09-30,2021-11-18
sz.000665,2022-02-11,2022-03-25
sz.002838,2024-01-23,2024-03-13
sh.688290,2024-01-19,2024-03-11
sz.300727,2024-01-19,2024-03-11
sh.603839,2024-01-23,2024-03-13
sh.605338,2021-02-09,2021-03-30
sz.300424,2024-01-17,2024-03-07
sh.688232,2023-04-19,2023-06-05
sz.300629,2024-01-23,2024-03-13
sh.600604,2022-04-07,2022-05-24
sh.688717,2024-06-18,2024-07-30
sz.000063,2024-11-11,2024-12-23
sz.002659,2022-04-20,2022-06-07
sz.300241,2024-01-15,2024-03-05
sz.301161,2022-09-16,2022-11-04
sh.600280,2024-04-10,2024-05-27
sh.600525,2021-09-15,2021-11-05
sz.300706,2021-01-25,2021-03-15
sz.002791,2023-04-17,2023-06-01
sz.002192,2021-12-10,2022-01-24
sz.300260,2022-03-21,2022-05-09
sz.300752,2022-09-21,2022-11-09
sh.603396,2022-12-08,2023-01-20
sz.301017,2022-01-12,2022-03-02
sh.603768,2022-09-28,2022-11-16
sz.300473,2022-08-16,2022-09-28
sh.603701,2022-04-12,2022-05-27
sz.002058,2022-06-27,2022-08-08
sh.600571,2023-12-13,2024-01-25
sh.600243,2024-04-01,2024-05-20
sz.300510,2022-09-09,2022-10-31
sz.301047,2021-09-06,2021-10-27
sz.002106,2021-01-21,2021-03-11
sz.300942,2022-12-14,2023-02-02
sh.600082,2024-05-27,2024-07-09
sz.300872,2022-01-17,2022-03-07
sh.603096,2023-05-09,2023-06-20
sz.300267,2022-04-11,2022-05-26
sz.300505,2021-11-01,2021-12-13
sz.002717,2021-11-23,2022-01-05
sh.600241,2024-01-23,2024-03-13
sh.600508,2022-06-13,2022-07-25
sh.688702,2024-03-26,2024-05-14
sz.000591,2022-03-28,2022-05-16
sz.002903,2024-03-29,2024-05-17
sh.688280,2022-08-22,2022-10-11
sh.600021,2021-09-23,2021-11-11
sz.301117,2024-01-16,2024-03-06
sz.000995,2022-01-21,2022-03-11
sh.603655,2022-04-21,2022-06-08
sz.002688,2024-05-21,2024-07-03
sz.300053,2023-12-13,2024-01-25
sh.688581,2024-01-24,2024-03-14
sz.002634,2022-02-23,2022-04-08
sz.300271,2024-01-24,2024-03-14
sh.600802,2024-01-22,2024-03-12
sz.002326,2021-09-15,2021-11-05
sz.300703,2022-10-14,2022-11-25
sz.300621,2024-11-04,2024-12-16
sh.688518,2021-09-06,2021-10-27
sh.688429,2024-01-16,2024-03-06
sh.688101,2022-03-03,2022-04-18
sz.003028,2022-08-15,2022-09-27
sh.601606,2021-11-18,2021-12-30
sz.002800,2022-09-09,2022-10-31
sz.300864,2021-07-16,2021-08-27
sh.688056,2021-06-01,2021-07-14
sz.003029,2021-04-14,2021-05-31
sz.000828,2022-04-12,2022-05-27
sz.301038,2023-11-22,2024-01-04
sz.002488,2022-04-14,2022-05-31
sh.600461,2024-08-15,2024-09-30
sz.002192,2022-04-06,2022-05-23
sz.300014,2022-03-01,2022-04-14
sz.300698,2024-07-11,2024-08-22
sh.688030,2022-04-14,2022-05-31
sz.000403,2021-02-18,2021-04-01
sz.002400,2023-05-10,2023-06-21
sz.300748,2022-03-24,2022-05-12
sh.603728,2022-09-19,2022-11-07
sh.688258,2022-06-13,2022-07-25
sh.600657,2024-11-12,2024-12-24
sh.600095,2021-01-28,2021-03-18
sh.600238,2021-06-15,2021-07-27
sz.300270,2024-01-19,2024-03-11
sz.002208,2024-01-22,2024-03-12
sh.603390,2023-11-08,2023-12-20
sz.300125,2024-05-17,2024-07-01
sh.688090,2024-01-10,2024-02-29
sh.601800,2024-08-26,2024-10-16
sz.300624,2022-01-11,2022-03-01
sh.688135,2022-08-22,2022-10-11
sh.600386,2022-04-18,2022-06-02
sh.600537,2024-05-31,2024-07-15
sh.688426,2022-11-24,2023-01-06
sz.300962,2021-04-15,2021-06-01
sz.000825,2021-09-13,2021-11-03
sh.600201,2024-05-24,2024-07-08
sz.301053,2024-04-10,2024-05-27
sz.300816,2022-01-25,2022-03-15
sh.600936,2022-04-18,2022-06-02
sz.300407,2024-01-26,2024-03-18
sz.002050,2022-02-25,2022-04-12
sz.300840,2024-05-27,2024-07-09
sz.002584,2024-04-09,2024-05-24
sz.300203,2024-01-24,2024-03-14
sh.603390,2024-01-08,2024-02-27
sh.600791,2023-08-30,2023-10-19
sz.002793,2024-06-07,2024-07-22
sz.301515,2023-08-18,2023-10-09
sz.002937,2024-01-17,2024-03-07
sz.301023,2024-01-24,2024-03-14
sz.300720,2022-01-13,2022-03-03
sz.002513,2022-01-13,2022-03-03
sz.300474,2021-11-23,2022-01-05
sz.301159,2024-10-08,2024-11-19
sz.002162,2022-04-14,2022-05-31
sz.002348,2022-03-04,2022-04-19
sh.603026,2022-03-25,2022-05-13
sh.600936,2023-07-27,2023-09-07
sz.002439,2023-12-29,2024-02-20
sz.300995,2022-12-16,2023-02-06
sz.300865,2022-01-11,2022-03-01
sh.600331,2021-01-25,2021-03-15
sz.002869,2024-04-03,2024-05-22
sh.688766,2022-01-20,2022-03-10
sh.603232,2022-04-11,2022-05-26
sz.301499,2024-01-18,2024-03-08
sz.000069,2022-04-18,2022-06-02
sh.603105,2022-01-06,2022-02-24
sz.300159,2021-08-23,2021-10-13
sz.300970,2024-01-17,2024-03-07
sh.605266,2024-06-07,2024-07-22
sz.300688,2022-04-14,2022-05-31
sh.603912,2024-01-23,2024-03-13
sh.605188,2022-04-19,2022-06-06
sz.301205,2023-07-17,2023-08-28
sz.002326,2024-01-23,2024-03-13
sz.300507,2022-06-28,2022-08-09
sh.688076,2021-10-19,2021-11-30
sz.300725,2023-04-10,2023-05-25
sz.300283,2022-04-12,2022-05-27
sz.301321,2024-11-06,2024-12-18
sz.300682,2022-01-21,2022-03-11
sz.002756,2024-06-07,2024-07-22
sh.603298,2022-03-03,2022-04-18
sh.600099,2022-06-02,2022-07-15
sz.000719,2023-08-30,2023-10-19
sz.300332,2022-11-30,2023-01-12
sh.603690,2021-08-24,2021-10-14
sh.688608,2022-04-11,2022-05-26
sh.600456,2021-08-31,2021-10-21
sz.002430,2021-09-07,2021-10-28
sh.603026,2023-04-18,2023-06-02
sz.300501,2022-03-24,2022-05-12
sz.301368,2024-01-04,2024-02-23
sh.600754,2021-02-19,2021-04-02
sz.301023,2024-01-25,2024-03-15
sh.688667,2021-04-29,2021-06-16
sh.688380,2023-04-12,2023-05-29
sz.300267,2022-04-06,2022-05-23
sh.688181,2022-08-18,2022-09-30
sh.688800,2022-03-28,2022-05-16
sz.002527,2022-08-18,2022-09-30
sh.688037,2024-03-27,2024-05-15
sh.688416,2024-06-26,2024-08-07
sh.600258,2021-07-19,2021-08-30
sz.300705,2021-07-20,2021-08-31
sh.601858,2023-06-08,2023-07-24
sz.300491,2021-11-25,2022-01-07
sz.300990,2024-01-16,2024-03-06
sz.003015,2024-01-08,2024-02-27
sz.300500,2024-01-25,2024-03-15
sz.002571,2021-04-14,2021-05-31
sh.688386,2024-01-17,2024-03-07
sz.002012,2024-01-26,2024-03-18
sz.300585,2024-03-29,2024-05-17
sz.002258,2021-09-13,2021-11-03
sh.603917,2022-03-02,2022-04-15
sz.301046,2022-04-08,2022-05-25
sz.000759,2022-09-27,2022-11-15
sz.001318,2022-06-02,2022-07-15
sz.300239,2022-01-11,2022-03-01
sh.600725,2021-09-09,2021-11-01
sz.300042,2022-04-19,2022-06-06
sz.002849,2022-03-30,2022-05-18
sz.300623,2022-04-20,2022-06-07
sh.600493,2022-04-13,2022-05-30
sz.300450,2024-10-08,2024-11-19
sh.688095,2023-03-27,2023-05-12
sz.001311,2023-03-02,2023-04-14
sh.600523,2022-09-13,2022-11-01
sz.300712,2022-04-07,2022-05-24
sz.002213,2022-04-19,2022-06-06
sz.300735,2023-04-12,2023-05-29
sh.688668,2023-03-02,2023-04-14
sh.603982,2024-01-29,2024-03-19
sz.001373,2024-01-08,2024-02-27
sh.603650,2021-11-23,2022-01-05
sz.002374,2022-01-06,2022-02-24
sh.600714,2021-03-03,2021-04-15
sz.300036,2024-01-16,2024-03-06
sz.300998,2021-11-24,2022-01-06
sz.001205,2022-04-11,2022-05-26
sz.002322,2024-07-11,2024-08-22
sz.000676,2021-08-23,2021-10-13
sh.688558,2023-04-12,2023-05-29
sz.300311,2022-04-18,2022-06-02
sz.301155,2022-03-04,2022-04-19
sh.600711,2021-02-23,2021-04-07
sh.605296,2021-07-14,2021-08-25
sh.688286,2024-01-15,2024-03-05
sz.301010,2024-01-30,2024-03-20
sh.600346,2021-02-22,2021-04-06
sh.688390,2024-08-07,2024-09-20
sz.003012,2022-04-11,2022-05-26
sh.688488,2021-01-06,2021-02-24
sz.002068,2024-01-22,2024-03-12
sh.688399,2022-01-14,2022-03-04
sz.300675,2022-02-11,2022-03-25
sh.603583,2024-07-11,2024-08-22
sz.002624,2021-07-15,2021-08-26
sh.688316,2024-01-19,2024-03-11
sh.603113,2021-09-13,2021-11-03
sh.688607,2021-09-30,2021-11-18
sh.600328,2021-09-23,2021-11-11
sh.600826,2024-01-24,2024-03-14
sz.002933,2021-01-26,2021-03-16
sz.300141,2021-01-22,2021-03-12
sz.002803,2023-03-24,2023-05-11
sh.600882,2021-02-08,2021-03-29
sz.002046,2024-01-09,2024-02-28
sz.300584,2022-12-13,2023-02-01
sh.600096,2021-09-16,2021-11-08
sz.002021,2023-12-26,2024-02-08
sh.600658,2021-09-10,2021-11-02
sh.688019,2022-09-19,2022-11-07
sz.002977,2022-04-12,2022-05-27
sz.001201,2023-04-14,2023-05-31
sh.688183,2022-08-18,2022-09-30
sz.002324,2022-04-14,2022-05-31
sz.300775,2024-08-14,2024-09-27
sh.605266,2024-06-28,2024-08-09
sz.301162,2022-08-23,2022-10-12
sh.688031,2024-01-19,2024-03-11
sz.300205,2021-01-21,2021-03-11
sh.600754,2021-09-08,2021-10-29
sh.603025,2021-01-06,2021-02-24
sz.002227,2024-01-29,2024-03-19
sz.300242,2023-05-11,2023-06-26
sz.300418,2022-04-12,2022-05-27
sh.688408,2021-04-21,2021-06-07
sh.688308,2022-08-10,2022-09-22
sh.688611,2021-12-23,2022-02-11
sz.300239,2022-09-14,2022-11-02
sz.002282,2024-01-09,2024-02-28
sz.300404,2021-06-29,2021-08-10
sz.300592,2021-01-26,2021-03-16
sz.300619,2021-09-15,2021-11-05
sh.688089,2024-05-06,2024-06-18
sz.002848,2024-01-30,2024-03-20
sz.002847,2021-07-19,2021-08-30
sz.002213,2022-09-16,2022-11-04
sz.300120,2024-07-16,2024-08-27
sz.002052,2024-08-29,2024-10-21
sh.688622,2024-01-18,2024-03-08
sh.600523,2021-09-13,2021-11-03
sh.688161,2021-07-14,2021-08-25
sz.002861,2021-07-12,2021-08-23
sz.000598,2024-08-15,2024-09-30
sz.300542,2022-12-06,2023-01-18
sh.603317,2022-01-07,2022-02-25
sz.002059,2023-04-19,2023-06-05
sz.300995,2022-04-12,2022-05-27
sh.603155,2024-04-02,2024-05-21
sz.300598,2022-04-18,2022-06-02
sh.688416,2024-04-09,2024-05-24
sh.688076,2021-06-01,2021-07-14
sh.688202,2022-01-12,2022-03-02
sh.600708,2022-04-20,2022-06-07
sz.300398,2024-01-22,2024-03-12
sz.300638,2021-08-20,2021-10-12
sz.002182,2022-10-19,2022-11-30
sh.600378,2022-04-11,2022-05-26
sh.688306,2024-01-24,2024-03-14
sz.002514,2022-08-18,2022-09-30
sz.000710,2021-01-22,2021-03-12
sz.002980,2022-08-22,2022-10-11
sz.300771,2023-04-17,2023-06-01
sz.300339,2021-07-14,2021-08-25
sz.000949,2022-04-19,2022-06-06
sh.601999,2023-05-16,2023-06-29
sz.002671,2024-01-18,2024-03-08
sz.003007,2023-04-24,2023-06-08
sz.002713,2022-09-22,2022-11-10
sz.301125,2024-03-29,2024-05-17
sh.603966,2021-05-17,2021-06-29
sz.301087,2022-03-14,2022-04-27
sz.301380,2024-04-03,2024-05-22
sz.300620,2024-01-25,2024-03-15
sh.603728,2022-08-17,2022-09-29
sz.000691,2024-03-28,2024-05-16
sh.600461,2024-08-21,2024-10-11
sh.688659,2022-08-22,2022-10-11
sz.003038,2024-01-25,2024-03-15
sz.300198,2024-04-11,2024-05-28
sz.002915,2024-04-01,2024-05-20
sh.600026,2022-03-03,2022-04-18
sh.600257,2024-05-23,2024-07-05
sh.688662,2024-03-29,2024-05-17
sz.002689,2024-04-03,2024-05-22
sz.002762,2023-02-01,2023-03-15
sz.300238,2024-04-01,2024-05-20
sh.603960,2021-01-21,2021-03-11
sh.603838,2022-04-14,2022-05-31
sh.603608,2024-01-30,2024-03-20
sh.688317,2021-03-01,2021-04-13
sz.002995,2024-01-24,2024-03-14
sz.300072,2024-01-23,2024-03-13
sz.002237,2022-04-12,2022-05-27
sh.688718,2022-04-11,2022-05-26
sz.300772,2022-01-26,2022-03-16
sz.300135,2023-12-06,2024-01-18
sz.000929,2024-03-29,2024-05-17
sz.300945,2021-02-22,2021-04-06
sz.300255,2024-01-19,2024-03-11
sz.000612,2022-04-15,2022-06-01
sz.002076,2022-04-07,2022-05-25
sz.003030,2022-06-29,2022-08-10
sz.002890,2022-04-14,2022-05-31
sz.301192,2022-09-14,2022-11-02
sh.688609,2024-06-13,2024-07-25
sz.000603,2022-03-01,2022-04-14
sz.300489,2021-09-13,2021-11-03
sh.600318,2022-11-11,2022-12-23
sz.000911,2024-04-12,2024-05-29
sz.002782,2022-01-13,2022-03-03
sh.603665,2024-08-06,2024-09-19
sz.300504,2024-01-24,2024-03-14
sh.600956,2021-04-07,2021-05-24
sh.603278,2022-01-13,2022-03-03
sz.002317,2024-01-18,2024-03-08
sh.603028,2024-01-10,2024-02-29
sz.300899,2021-04-13,2021-05-28
sh.600165,2024-05-23,2024-07-05
sh.688768,2024-03-28,2024-05-16
sh.688662,2023-08-09,2023-09-20
sz.000533,2022-01-17,2022-03-07
sz.300166,2024-01-23,2024-03-13
sz.300192,2024-01-22,2024-03-12
sz.300766,2022-04-13,2022-05-30
sz.002328,2022-08-17,2022-09-29
sz.300731,2022-03-02,2022-04-15
sh.688408,2022-04-14,2022-05-31
sh.603806,2022-09-13,2022-11-01
sh.688328,2022-08-15,2022-09-27
sh.603505,2021-12-14,2022-01-26
sh.603408,2024-01-23,2024-03-13
sz.000568,2021-02-05,2021-03-26
sz.002800,2023-04-28,2023-06-14
sh.603661,2024-01-24,2024-03-14
sh.603883,2024-06-07,2024-07-22
sh.600650,2022-04-11,2022-05-26
sh.688633,2024-01-19,2024-03-11
sh.688141,2023-04-21,2023-06-07
sh.603109,2024-03-01,2024-04-16
sz.300660,2021-12-21,2022-02-09
sz.300432,2021-10-27,2021-12-08
sz.002207,2024-05-21,2024-07-03
sz.002053,2022-03-24,2022-05-12
sh.688356,2021-06-30,2021-08-11
sz.300506,2024-01-18,2024-03-08
sz.002250,2023-04-20,2023-06-06
sz.300579,2024-03-29,2024-05-17
sz.301377,2024-01-05,2024-02-26
sz.000564,2023-04-25,2023-06-09
sh.603283,2024-03-22,2024-05-10
sz.002572,2022-06-27,2022-08-08
sz.300221,2021-01-26,2021-03-16
sh.688006,2022-02-25,2022-04-12
sz.002713,2024-03-29,2024-05-17
sh.688793,2021-11-23,2022-01-05
sh.603381,2024-07-01,2024-08-12
sh.603619,2022-09-14,2022-11-02
sz.000980,2022-12-14,2023-02-02
sh.603613,2024-01-08,2024-02-27
sz.002101,2022-01-21,2022-03-11
sz.002317,2023-05-26,2023-07-11
sz.300921,2024-10-08,2024-11-19
sz.301076,2021-10-13,2021-11-24
sz.300690,2023-04-10,2023-05-25
sh.603665,2021-07-28,2021-09-08
sh.603139,2024-04-12,2024-05-29
sz.002086,2022-01-14,2022-03-04
sz.002632,2022-08-22,2022-10-11
sh.603289,2022-12-02,2023-01-16
sz.300198,2024-11-13,2024-12-25
sz.002897,2021-04-22,2021-06-08
sh.600509,2024-01-05,2024-02-26
sh.603806,2023-08-10,2023-09-21
sh.600860,2022-09-15,2022-11-03
sz.002441,2022-08-18,2022-09-30
sz.300859,2022-04-22,2022-06-10
sh.603709,2021-04-28,2021-06-15
sz.002723,2022-01-21,2022-03-11
sh.600507,2021-09-14,2021-11-04
sz.300241,2021-07-30,2021-09-10
sh.600732,2022-03-02,2022-04-15
sz.002955,2024-07-11,2024-08-22
sz.300062,2022-01-13,2022-03-03
sz.000503,2024-10-23,2024-12-04
sh.600199,2021-01-26,2021-03-16
sz.300904,2023-09-18,2023-11-07
sh.603227,2021-09-13,2021-11-03
sz.300228,2021-09-10,2021-11-02
sz.300920,2022-04-15,2022-06-01
sh.600072,2022-04-12,2022-05-27
